dataset,case,serial_id,A,B,C,A_error,B_error,C_error,truth_comparison_identifiable,variant
heterogeneous-168,mixed-double,53,6.000000000000016,0.5,-0.20699999999999982,1.5987211554602254e-14,0.0,1.6653345369377348e-16,True,guarded-log
heterogeneous-168,mixed-double,54,5.999999999999996,0.5,-0.22300000000000128,-4.440892098500626e-15,0.0,-1.27675647831893e-15,True,guarded-log
heterogeneous-168,mixed-double,55,6.000000000000003,0.5,0.6929999999999992,2.6645352591003757e-15,0.0,-7.771561172376096e-16,True,guarded-log
heterogeneous-168,mixed-double,56,8.000000000000028,0.4,-0.7719999999999979,2.842170943040401e-14,0.0,2.1094237467877974e-15,True,guarded-log
heterogeneous-168,mixed-double,57,7.9999999999999964,0.4,-0.7640000000000012,-3.552713678800501e-15,0.0,-1.2212453270876722e-15,True,guarded-log
heterogeneous-168,mixed-double,58,6.999999999999981,0.45,-0.5849999999999995,-1.865174681370263e-14,0.0,4.440892098500626e-16,True,guarded-log
heterogeneous-168,mixed-double,59,6.000000000000006,0.5,0.23799999999999946,6.217248937900877e-15,0.0,-5.273559366969494e-16,True,guarded-log
heterogeneous-168,mixed-double,60,6.000000000000012,0.5,0.5609999999999998,1.2434497875801753e-14,0.0,-2.220446049250313e-16,True,guarded-log
heterogeneous-168,mixed-double,61,7.999999999999989,0.4,-0.6519999999999976,-1.0658141036401503e-14,0.0,2.4424906541753444e-15,True,guarded-log
heterogeneous-168,mixed-double,62,6.000000000000001,0.5,-0.21400000000000075,8.881784197001252e-16,0.0,-7.494005416219807e-16,True,guarded-log
heterogeneous-168,mixed-double,63,6.000000000000006,0.5,-0.16400000000000045,6.217248937900877e-15,0.0,-4.440892098500626e-16,True,guarded-log
heterogeneous-168,mixed-double,64,5.999999999999993,0.5,-0.19099999999999864,-7.105427357601002e-15,0.0,1.3600232051658168e-15,True,guarded-log
heterogeneous-168,mixed-double,65,5.999999999999989,0.5,0.03699999999999938,-1.0658141036401503e-14,0.0,-6.175615574477433e-16,True,guarded-log
heterogeneous-168,mixed-double,66,6.999999999999993,0.45,-0.3979999999999994,-7.105427357601002e-15,0.0,6.106226635438361e-16,True,guarded-log
heterogeneous-168,mixed-double,67,6.99999999999999,0.45,-0.579000000000003,-9.769962616701378e-15,0.0,-2.9976021664879227e-15,True,guarded-log
heterogeneous-168,mixed-double,68,6.000000000000013,0.5,0.19300000000000345,1.3322676295501878e-14,0.0,3.4416913763379853e-15,True,guarded-log
heterogeneous-168,mixed-double,69,5.999999999999967,0.5,0.566999999999998,-3.2862601528904634e-14,0.0,-1.9984014443252818e-15,True,guarded-log
heterogeneous-168,mixed-double,70,7.999999999999977,0.4,-0.6710000000000009,-2.3092638912203256e-14,0.0,-8.881784197001252e-16,True,guarded-log
heterogeneous-168,mixed-double,71,6.000000000000032,0.5,0.0789999999999983,3.197442310920451e-14,0.0,-1.7069679003611782e-15,True,guarded-log
heterogeneous-168,mixed-double,72,8.000000000000012,0.4,-0.48899999999999993,1.2434497875801753e-14,0.0,5.551115123125783e-17,True,guarded-log
heterogeneous-168,mixed-double,73,6.99999999999999,0.45,-0.572999999999998,-9.769962616701378e-15,0.0,1.9984014443252818e-15,True,guarded-log
heterogeneous-168,mixed-double,74,5.999999999999977,0.5,0.1690000000000017,-2.3092638912203256e-14,0.0,1.6930901125533637e-15,True,guarded-log
heterogeneous-168,mixed-double,75,5.999999999999986,0.5,0.5650000000000047,-1.4210854715202004e-14,0.0,4.773959005888173e-15,True,guarded-log
heterogeneous-168,mixed-double,76,8.000000000000023,0.4,-0.6590000000000036,2.3092638912203256e-14,0.0,-3.552713678800501e-15,True,guarded-log
heterogeneous-168,mixed-double,77,5.999999999999986,0.5,0.23199999999999982,-1.4210854715202004e-14,0.0,-1.942890293094024e-16,True,guarded-log
heterogeneous-168,mixed-double,78,7.9999999999999805,0.4,-0.49400000000000027,-1.9539925233402755e-14,0.0,-2.7755575615628914e-16,True,guarded-log
heterogeneous-168,mixed-double,79,5.999999999999964,0.5,-0.41299999999999826,-3.6415315207705135e-14,0.0,1.7208456881689926e-15,True,guarded-log
heterogeneous-168,mixed-double,80,7.000000000000019,0.45,-0.586000000000007,1.865174681370263e-14,0.0,-6.994405055138486e-15,True,guarded-log
heterogeneous-168,mixed-double,81,6.000000000000009,0.5,0.23500000000000276,8.881784197001252e-15,0.0,2.7755575615628914e-15,True,guarded-log
heterogeneous-168,mixed-double,82,5.999999999999975,0.5,0.5610000000000019,-2.4868995751603507e-14,0.0,1.887379141862766e-15,True,guarded-log
heterogeneous-168,mixed-double,83,8.00000000000002,0.4,-0.6620000000000027,1.9539925233402755e-14,0.0,-2.6645352591003757e-15,True,guarded-log
heterogeneous-168,mixed-double,84,6.000000000000012,0.5,-0.14800000000000232,1.2434497875801753e-14,0.0,-2.3314683517128287e-15,True,guarded-log
heterogeneous-168,mixed-double,85,6.000000000000007,0.5,-0.043999999999999546,7.105427357601002e-15,0.0,4.510281037539698e-16,True,guarded-log
heterogeneous-168,mixed-double,86,5.9999999999999805,0.5,-0.1819999999999979,-1.9539925233402755e-14,0.0,2.0816681711721685e-15,True,guarded-log
heterogeneous-168,mixed-double,87,5.999999999999995,0.5,-0.1820000000000001,-5.329070518200751e-15,0.0,-1.1102230246251565e-16,True,guarded-log
heterogeneous-168,mixed-double,88,5.999999999999985,0.5,-0.3340000000000011,-1.509903313490213e-14,0.0,-1.0547118733938987e-15,True,guarded-log
heterogeneous-168,mixed-double,89,6.000000000000002,0.5,-0.3450000000000013,1.7763568394002505e-15,0.0,-1.3322676295501878e-15,True,guarded-log
heterogeneous-168,mixed-double,90,5.999999999999983,0.5,0.4030000000000011,-1.687538997430238e-14,0.0,1.0547118733938987e-15,True,guarded-log
heterogeneous-168,mixed-double,91,8.00000000000001,0.4,-0.567999999999999,1.0658141036401503e-14,0.0,9.992007221626409e-16,True,guarded-log
heterogeneous-168,mixed-double,92,6.999999999999988,0.45,-0.5890000000000002,-1.2434497875801753e-14,0.0,-2.220446049250313e-16,True,guarded-log
heterogeneous-168,mixed-double,93,5.9999999999999405,0.5,0.23300000000000262,-5.950795411990839e-14,0.0,2.609024107869118e-15,True,guarded-log
heterogeneous-168,mixed-double,94,5.9999999999999885,0.5,0.5650000000000003,-1.1546319456101628e-14,0.0,3.3306690738754696e-16,True,guarded-log
heterogeneous-168,mixed-double,95,7.999999999999991,0.4,-0.6690000000000009,-8.881784197001252e-15,0.0,-8.881784197001252e-16,True,guarded-log
heterogeneous-168,mixed-double,96,5.99999999999997,0.5,-0.1329999999999989,-3.019806626980426e-14,0.0,1.1102230246251565e-15,True,guarded-log
heterogeneous-168,mixed-double,97,6.000000000000019,0.5,-0.17499999999999982,1.865174681370263e-14,0.0,1.6653345369377348e-16,True,guarded-log
heterogeneous-168,mixed-double,98,6.000000000000016,0.5,-0.08300000000000275,1.5987211554602254e-14,0.0,-2.7478019859472624e-15,True,guarded-log
heterogeneous-168,mixed-double,99,6.000000000000024,0.5,0.012999999999998658,2.398081733190338e-14,0.0,-1.3409412469300719e-15,True,guarded-log
heterogeneous-168,mixed-double,100,7.000000000000001,0.45,-0.3099999999999988,8.881784197001252e-16,0.0,1.2212453270876722e-15,True,guarded-log
heterogeneous-168,mixed-double,101,5.999999999999996,0.5,0.19499999999999965,-4.440892098500626e-15,0.0,-3.608224830031759e-16,True,guarded-log
heterogeneous-168,mixed-double,102,5.9999999999999964,0.5,-0.23000000000000045,-3.552713678800501e-15,0.0,-4.440892098500626e-16,True,guarded-log
heterogeneous-168,mixed-double,103,5.999999999999994,0.5,-0.2679999999999996,-6.217248937900877e-15,0.0,3.885780586188048e-16,True,guarded-log
heterogeneous-168,mixed-double,104,6.000000000000016,0.5,-0.21299999999999963,1.5987211554602254e-14,0.0,3.608224830031759e-16,True,guarded-log
heterogeneous-168,mixed-double,105,6.00000000000001,0.5,-0.19000000000000059,9.769962616701378e-15,0.0,-5.828670879282072e-16,True,guarded-log
heterogeneous-168,mixed-double,106,6.999999999999998,0.45,-0.585,-1.7763568394002505e-15,0.0,0.0,True,guarded-log
heterogeneous-168,mixed-double,107,6.000000000000007,0.5,0.244000000000005,7.105427357601002e-15,0.0,4.9960036108132044e-15,True,guarded-log
heterogeneous-168,mixed-double,108,5.999999999999999,0.5,0.5609999999999999,-8.881784197001252e-16,0.0,-1.1102230246251565e-16,True,guarded-log
heterogeneous-168,mixed-double,109,8.00000000000005,0.4,-0.6640000000000047,4.973799150320701e-14,0.0,-4.6629367034256575e-15,True,guarded-log
heterogeneous-168,mixed-double,110,5.999999999999974,0.5,-0.2380000000000026,-2.5757174171303632e-14,0.0,-2.609024107869118e-15,True,guarded-log
heterogeneous-168,mixed-double,111,6.0000000000000115,0.5,0.6729999999999996,1.1546319456101628e-14,0.0,-4.440892098500626e-16,True,guarded-log
heterogeneous-168,mixed-double,112,8.000000000000005,0.4,-0.6589999999999984,5.329070518200751e-15,0.0,1.6653345369377348e-15,True,guarded-log
heterogeneous-168,mixed-double,113,6.999999999999991,0.45,-0.871999999999997,-8.881784197001252e-15,0.0,2.9976021664879227e-15,True,guarded-log
heterogeneous-168,mixed-double,114,6.999999999999967,0.45,-0.5839999999999967,-3.2862601528904634e-14,0.0,3.219646771412954e-15,True,guarded-log
heterogeneous-168,mixed-double,115,5.999999999999969,0.5,0.23399999999999804,-3.108624468950438e-14,0.0,-1.970645868709653e-15,True,guarded-log
heterogeneous-168,mixed-double,116,5.999999999999982,0.5,0.562000000000008,-1.7763568394002505e-14,0.0,7.993605777301127e-15,True,guarded-log
heterogeneous-168,mixed-double,117,7.999999999999999,0.4,-0.6660000000000013,-8.881784197001252e-16,0.0,-1.2212453270876722e-15,True,guarded-log
heterogeneous-168,mixed-double,118,6.000000000000008,0.5,-0.21199999999999963,7.993605777301127e-15,0.0,3.608224830031759e-16,True,guarded-log
heterogeneous-168,mixed-double,119,6.0000000000000195,0.5,-0.1910000000000051,1.9539925233402755e-14,0.0,-5.10702591327572e-15,True,guarded-log
heterogeneous-168,mixed-double,120,6.000000000000026,0.5,0.6670000000000088,2.5757174171303632e-14,0.0,8.770761894538737e-15,True,guarded-log
heterogeneous-168,mixed-double,121,8.000000000000027,0.4,-0.6530000000000026,2.6645352591003757e-14,0.0,-2.55351295663786e-15,True,guarded-log
heterogeneous-168,mixed-double,122,7.000000000000006,0.45,-0.8770000000000066,6.217248937900877e-15,0.0,-6.5503158452884236e-15,True,guarded-log
heterogeneous-168,mixed-double,123,7.000000000000014,0.45,-0.5580000000000007,1.4210854715202004e-14,0.0,-6.661338147750939e-16,True,guarded-log
heterogeneous-168,mixed-double,124,6.000000000000047,0.5,0.1859999999999975,4.707345624410664e-14,0.0,-2.4980018054066022e-15,True,guarded-log
heterogeneous-168,mixed-double,125,5.999999999999986,0.5,0.5740000000000023,-1.4210854715202004e-14,0.0,2.3314683517128287e-15,True,guarded-log
heterogeneous-168,mixed-double,126,8.000000000000018,0.4,-0.6939999999999976,1.7763568394002505e-14,0.0,2.3314683517128287e-15,True,guarded-log
heterogeneous-168,mixed-double,127,6.000000000000063,0.5,0.09599999999999663,6.306066779870889e-14,0.0,-3.372302437298913e-15,True,guarded-log
heterogeneous-168,mixed-double,128,16.000000000000004,0.5,-0.28500000000000014,3.552713678800501e-15,0.0,-1.6653345369377348e-16,True,guarded-log
heterogeneous-168,mixed-double,129,7.000000000000023,0.45,-0.5920000000000051,2.3092638912203256e-14,0.0,-5.10702591327572e-15,True,guarded-log
heterogeneous-168,mixed-double,130,6.0000000000000275,0.5,0.2670000000000001,2.7533531010703882e-14,0.0,1.1102230246251565e-16,True,guarded-log
heterogeneous-168,mixed-double,131,6.000000000000039,0.5,0.5599999999999936,3.907985046680551e-14,0.0,-6.439293542825908e-15,True,guarded-log
heterogeneous-168,mixed-double,132,8.000000000000094,0.4,-0.6729999999999969,9.414691248821327e-14,0.0,3.1086244689504383e-15,True,guarded-log
heterogeneous-168,mixed-double,133,5.999999999999999,0.5,-0.3919999999999995,-8.881784197001252e-16,0.0,4.996003610813204e-16,True,guarded-log
heterogeneous-168,mixed-double,134,7.000000000000014,0.45,-0.5879999999999985,1.4210854715202004e-14,0.0,1.4432899320127035e-15,True,guarded-log
heterogeneous-168,mixed-double,135,6.00000000000002,0.5,0.21499999999999744,2.042810365310288e-14,0.0,-2.55351295663786e-15,True,guarded-log
heterogeneous-168,mixed-double,136,5.999999999999964,0.5,0.5600000000000056,-3.6415315207705135e-14,0.0,5.551115123125783e-15,True,guarded-log
heterogeneous-168,mixed-double,137,8.000000000000012,0.4,-0.6609999999999986,1.2434497875801753e-14,0.0,1.4432899320127035e-15,True,guarded-log
heterogeneous-168,mixed-double,138,5.9999999999999885,0.5,-0.005000000000000474,-1.1546319456101628e-14,0.0,-4.735795089416683e-16,True,guarded-log
heterogeneous-168,mixed-double,139,6.000000000000057,0.5,-0.36200000000000176,5.684341886080802e-14,0.0,-1.7763568394002505e-15,True,guarded-log
heterogeneous-168,mixed-double,140,6.000000000000073,0.5,-0.3600000000000002,7.283063041541027e-14,0.0,-2.220446049250313e-16,True,guarded-log
heterogeneous-168,mixed-double,141,7.000000000000066,0.45,-0.5900000000000079,6.572520305780927e-14,0.0,-7.882583474838611e-15,True,guarded-log
heterogeneous-168,mixed-double,142,5.999999999999969,0.5,0.21400000000000374,-3.108624468950438e-14,0.0,3.747002708109903e-15,True,guarded-log
heterogeneous-168,mixed-double,143,5.999999999999994,0.5,0.5600000000000044,-6.217248937900877e-15,0.0,4.3298697960381105e-15,True,guarded-log
heterogeneous-168,mixed-double,144,8.000000000000005,0.4,-0.6570000000000036,5.329070518200751e-15,0.0,-3.552713678800501e-15,True,guarded-log
heterogeneous-168,mixed-double,145,6.000000000000003,0.5,-0.031999999999999036,2.6645352591003757e-15,0.0,9.645062526431047e-16,True,guarded-log
heterogeneous-168,mixed-double,146,6.000000000000056,0.5,-0.15400000000000075,5.595524044110789e-14,0.0,-7.494005416219807e-16,True,guarded-log
heterogeneous-168,mixed-double,147,6.000000000000042,0.5,-0.36000000000000526,4.1744385725905886e-14,0.0,-5.2735593669694936e-15,True,guarded-log
heterogeneous-168,mixed-double,148,6.000000000000006,0.5,-0.33200000000000013,6.217248937900877e-15,0.0,-1.1102230246251565e-16,True,guarded-log
heterogeneous-168,mixed-double,149,6.999999999999986,0.45,-0.5930000000000032,-1.4210854715202004e-14,0.0,-3.219646771412954e-15,True,guarded-log
heterogeneous-168,mixed-double,150,6.0000000000000355,0.5,0.24200000000000746,3.552713678800501e-14,0.0,7.466249840604178e-15,True,guarded-log
heterogeneous-168,mixed-double,151,6.00000000000002,0.5,0.557000000000002,2.042810365310288e-14,0.0,1.9984014443252818e-15,True,guarded-log
heterogeneous-168,mixed-double,152,8.000000000000103,0.4,-0.6630000000000033,1.0302869668521453e-13,0.0,-3.219646771412954e-15,True,guarded-log
heterogeneous-168,mixed-double,153,6.000000000000048,0.5,-0.23500000000000199,4.796163466380676e-14,0.0,-1.9984014443252818e-15,True,guarded-log
heterogeneous-168,mixed-double,154,6.000000000000014,0.5,0.04899999999999527,1.4210854715202004e-14,0.0,-4.73232564246473e-15,True,guarded-log
heterogeneous-168,mixed-double,155,6.0000000000000036,0.5,-0.3589999999999986,3.552713678800501e-15,0.0,1.3877787807814457e-15,True,guarded-log
heterogeneous-168,mixed-double,156,6.000000000000004,0.5,-0.36099999999999866,4.440892098500626e-15,0.0,1.3322676295501878e-15,True,guarded-log
heterogeneous-168,mixed-double,157,7.00000000000011,0.45,-0.5660000000000076,1.1013412404281553e-13,0.0,-7.66053886991358e-15,True,guarded-log
heterogeneous-168,mixed-double,158,6.00000000000001,0.5,0.10800000000000186,9.769962616701378e-15,0.0,1.8596235662471372e-15,True,guarded-log
heterogeneous-168,mixed-double,159,6.000000000000011,0.5,0.5810000000000007,1.0658141036401503e-14,0.0,7.771561172376096e-16,True,guarded-log
heterogeneous-168,mixed-double,160,8.000000000000057,0.4,-0.6680000000000079,5.684341886080802e-14,0.0,-7.882583474838611e-15,True,guarded-log
heterogeneous-168,mixed-double,161,7.000000000000001,0.45,-0.3099999999999996,8.881784197001252e-16,0.0,3.885780586188048e-16,True,guarded-log
heterogeneous-168,mixed-double,162,6.00000000000009,0.5,0.1699999999999976,8.970602038971265e-14,0.0,-2.4147350785597155e-15,True,guarded-log
heterogeneous-168,mixed-double,163,6.000000000000089,0.5,0.5670000000000011,8.881784197001252e-14,0.0,1.1102230246251565e-15,True,guarded-log
heterogeneous-168,mixed-double,164,8.000000000000128,0.4,-0.670000000000008,1.2789769243681803e-13,0.0,-7.993605777301127e-15,True,guarded-log
heterogeneous-168,mixed-double,165,6.000000000000072,0.5,-0.19600000000000256,7.194245199571014e-14,0.0,-2.55351295663786e-15,True,guarded-log
heterogeneous-168,mixed-double,166,6.000000000000007,0.5,-0.16500000000000054,7.105427357601002e-15,0.0,-5.273559366969494e-16,True,guarded-log
heterogeneous-168,mixed-double,167,6.000000000000002,0.5,0.02100000000000031,1.7763568394002505e-15,0.0,3.0878077872387166e-16,True,guarded-log
heterogeneous-168,mixed-double,168,8.000000000000073,0.4,5.093725772489505e-16,7.283063041541027e-14,0.0,5.093725772489505e-16,True,guarded-log
heterogeneous-168,first-stage-float32,1,7.000000016745774,0.4500000007174944,-0.592000000465794,1.674577365662344e-08,7.174943972287906e-10,-4.657940699814844e-10,True,guarded-log
heterogeneous-168,first-stage-float32,2,5.999999989151704,0.499999999066443,0.2439999990291895,-1.0848295595167201e-08,-9.335570094748391e-10,-9.70810487554985e-10,True,guarded-log
heterogeneous-168,first-stage-float32,3,6.000000013405627,0.5000000003898961,0.5590000024609487,1.3405626830831352e-08,3.898961153936398e-10,2.46094866707125e-09,True,guarded-log
heterogeneous-168,first-stage-float32,4,7.999999947610402,0.3999999984498732,-0.6650000002481242,-5.2389598437230234e-08,-1.5501268046946848e-09,-2.481241878626861e-10,True,guarded-log
heterogeneous-168,first-stage-float32,5,5.999999999308537,0.4999999996284245,-0.2739999989376285,-6.914628869481021e-10,-3.715754925970316e-10,1.0623715240853926e-09,True,guarded-log
heterogeneous-168,first-stage-float32,6,5.99999999735499,0.500000000908231,0.07299999977604472,-2.645010432900108e-09,9.082310459262999e-10,-2.2395527099483559e-10,True,guarded-log
heterogeneous-168,first-stage-float32,7,15.999999997992433,0.4999999999555648,-0.14100000024947737,-2.007567445616587e-09,-4.4435177759538647e-11,-2.4947738319625046e-10,True,guarded-log
heterogeneous-168,first-stage-float32,8,6.000000011074168,0.5000000014168081,-0.07000000075922848,1.107416824908114e-08,1.416808115273227e-09,-7.592284717583553e-10,True,guarded-log
heterogeneous-168,first-stage-float32,9,6.999999991732021,0.45000000116600447,-0.5890000006407228,-8.26797919017963e-09,1.1660044596517594e-09,-6.407228081428684e-10,True,guarded-log
heterogeneous-168,first-stage-float32,10,5.999999975261407,0.5000000012090202,0.23499999900761245,-2.4738593396023134e-08,1.2090202172743147e-09,-9.923875332606968e-10,True,guarded-log
heterogeneous-168,first-stage-float32,11,6.000000031044022,0.5000000010675566,0.5590000002336447,3.104402157561026e-08,1.0675565986772995e-09,2.336446591755248e-10,True,guarded-log
heterogeneous-168,first-stage-float32,12,7.999999968707863,0.3999999980492208,-0.6559999993518557,-3.129213688168875e-08,-1.950779204840103e-09,6.481443159955802e-10,True,guarded-log
heterogeneous-168,first-stage-float32,13,6.000000002058707,0.5000000008212832,-0.15599999943465404,2.058706982666081e-09,8.212831525966635e-10,5.653459644872072e-10,True,guarded-log
heterogeneous-168,first-stage-float32,14,5.999999980120251,0.4999999993787556,0.006999998569554114,-1.987974940220738e-08,-6.212443892650299e-10,-1.4304458858735436e-09,True,guarded-log
heterogeneous-168,first-stage-float32,15,6.000000011296943,0.4999999999930405,-0.20399999791229412,1.1296942936667165e-08,-6.959488541014025e-12,2.087705869291412e-09,True,guarded-log
heterogeneous-168,first-stage-float32,16,6.000000037119126,0.500000001693179,-0.204999999889142,3.711912643922233e-08,1.6931790414176362e-09,1.1085798945487113e-10,True,guarded-log
heterogeneous-168,first-stage-float32,17,5.999999990412297,0.49999999796564915,-0.17700000076794548,-9.587703075908394e-09,-2.034350854440703e-09,-7.679454849807144e-10,True,guarded-log
heterogeneous-168,first-stage-float32,18,6.000000005502861,0.5000000014671674,-0.17900000153302154,5.502861277761895e-09,1.4671673875810143e-09,-1.5330215430431338e-09,True,guarded-log
heterogeneous-168,first-stage-float32,19,6.000000010851598,0.500000000636043,-0.1819999992637523,1.0851597842531646e-08,6.360429960494685e-10,7.362477016936708e-10,True,guarded-log
heterogeneous-168,first-stage-float32,20,7.0000000327608465,0.45000000228018194,-0.5900000027363498,3.276084648007327e-08,2.280181932157177e-09,-2.736349813403649e-09,True,guarded-log
heterogeneous-168,first-stage-float32,21,6.000000028359613,0.5000000017040538,0.23999999998512736,2.8359613324369093e-08,1.704053786966142e-09,-1.4872630904605444e-11,True,guarded-log
heterogeneous-168,first-stage-float32,22,6.000000003459889,0.4999999994624102,0.5579999985795292,3.459889263979221e-09,-5.375898060044904e-10,-1.4204708520537679e-09,True,guarded-log
heterogeneous-168,first-stage-float32,23,8.000000008293023,0.40000000030991434,-0.6579999987674616,8.293023157079915e-09,3.0991431643201395e-10,1.2325384046718568e-09,True,guarded-log
heterogeneous-168,first-stage-float32,24,6.00000000810701,0.49999999964726155,-0.21500000067117228,8.107010174285278e-09,-3.5273844956051903e-10,-6.71172284416599e-10,True,guarded-log
heterogeneous-168,first-stage-float32,25,6.000000018050863,0.5000000006250536,-0.19000000025861433,1.8050863026530806e-08,6.250535644625188e-10,-2.586143243998862e-10,True,guarded-log
heterogeneous-168,first-stage-float32,26,6.000000011366311,0.5000000005949112,0.11600000020013704,1.1366310559424164e-08,5.949112313885507e-10,2.0013703194710075e-10,True,guarded-log
heterogeneous-168,first-stage-float32,27,7.000000003199008,0.45000000101284726,-0.6040000011844147,3.199008169474382e-09,1.012847250514426e-09,-1.1844146774464548e-09,True,guarded-log
heterogeneous-168,first-stage-float32,28,6.0000000582068385,0.5000000023612644,0.900999998670432,5.8206838460250765e-08,2.3612644062254162e-09,-1.3295680112435093e-09,True,guarded-log
heterogeneous-168,first-stage-float32,29,7.000000015417976,0.4500000002626883,-0.9080000005206521,1.5417976229059605e-08,2.626883155443238e-10,-5.206520770073553e-10,True,guarded-log
heterogeneous-168,first-stage-float32,30,6.999999986078167,0.4500000011243884,-0.9060000007328962,-1.3921832575647386e-08,1.1243884157075001e-09,-7.32896188182508e-10,True,guarded-log
heterogeneous-168,first-stage-float32,31,6.99999999227898,0.44999999912152006,-0.5839999973499572,-7.72102026758148e-09,-8.784799554462097e-10,2.6500427408038263e-09,True,guarded-log
heterogeneous-168,first-stage-float32,32,5.9999999876280325,0.49999999905699927,0.2349999973758952,-1.2371967450519605e-08,-9.430007330557544e-10,-2.624104794568538e-09,True,guarded-log
heterogeneous-168,first-stage-float32,33,6.000000030548099,0.5000000013774966,0.5630000008578444,3.0548099161364917e-08,1.3774965612611823e-09,8.578444621321069e-10,True,guarded-log
heterogeneous-168,first-stage-float32,34,8.000000011501243,0.4000000012888144,-0.6630000014903492,1.1501242624945007e-08,1.288814388544779e-09,-1.490349177402095e-09,True,guarded-log
heterogeneous-168,first-stage-float32,35,5.999999998395885,0.49999999930091693,-0.15299999981424187,-1.6041150630030643e-09,-6.990830692110706e-10,1.8575813109933392e-10,True,guarded-log
heterogeneous-168,first-stage-float32,36,5.999999993973097,0.499999999622145,0.022000001397888103,-6.026903420774943e-09,-3.7785502504661395e-10,1.3978881038823054e-09,True,guarded-log
heterogeneous-168,first-stage-float32,37,7.00000001516351,0.4499999992047765,-0.29599999958317946,1.516350955910184e-08,-7.952234981623008e-10,4.1682052254188307e-10,True,guarded-log
heterogeneous-168,first-stage-float32,38,6.000000022056991,0.5000000007760232,-0.18200000148264048,2.20569909004098e-08,7.760232456632821e-10,-1.4826404826084882e-09,True,guarded-log
heterogeneous-168,first-stage-float32,39,6.0000000002220615,0.4999999999440955,-0.012000000590186861,2.220614803150056e-10,-5.590450324888252e-11,-5.901868611879468e-10,True,guarded-log
heterogeneous-168,first-stage-float32,40,7.000000010413585,0.4500000014988294,-0.2250000006818327,1.0413584661250752e-08,1.4988293939310893e-09,-6.81832701410201e-10,True,guarded-log
heterogeneous-168,first-stage-float32,41,7.000000006355717,0.4499999990413203,-0.5680000008883402,6.355716841710546e-09,-9.586796911875695e-10,-8.883402902171156e-10,True,guarded-log
heterogeneous-168,first-stage-float32,42,6.000000029001479,0.4999999999768009,0.24599999964509633,2.900147944018272e-08,-2.319910930026481e-11,-3.5490366201429424e-10,True,guarded-log
heterogeneous-168,first-stage-float32,43,5.999999973364258,0.5000000004652528,0.5700000020496718,-2.6635741612324182e-08,4.6525283625697966e-10,2.049671876669379e-09,True,guarded-log
heterogeneous-168,first-stage-float32,44,8.000000005330461,0.4000000002275568,-0.6730000011675425,5.330461405606002e-09,2.2755675121999275e-10,-1.1675425071189238e-09,True,guarded-log
heterogeneous-168,first-stage-float32,45,5.999999939242692,0.49999999685629726,-0.27599999802465597,-6.075730762944431e-08,-3.1437027425695874e-09,1.9753440549941104e-09,True,guarded-log
heterogeneous-168,first-stage-float32,46,5.999999987278871,0.4999999982275733,0.7040000012532693,-1.2721129039050538e-08,-1.7724267054042286e-09,1.2532693771660774e-09,True,guarded-log
heterogeneous-168,first-stage-float32,47,7.999999985446978,0.39999999980440787,-0.7710000007257645,-1.4553021898677798e-08,-1.9559215358455617e-10,-7.257644485392234e-10,True,guarded-log
heterogeneous-168,first-stage-float32,48,8.000000005803733,0.39999999979494866,-0.7609999998047671,5.803732605613732e-09,-2.0505136477666497e-10,1.952329409249387e-10,True,guarded-log
heterogeneous-168,first-stage-float32,49,7.000000013245123,0.45000000070928814,-0.5750000004326459,1.3245123220428923e-08,7.092881282311225e-10,-4.326459190906462e-10,True,guarded-log
heterogeneous-168,first-stage-float32,50,6.000000002636556,0.5000000002435494,0.2339999983342094,2.6365558625229824e-09,2.4354940286741567e-10,-1.6657906165562508e-09,True,guarded-log
heterogeneous-168,first-stage-float32,51,6.000000018654604,0.4999999997122281,0.5680000020651546,1.8654604083678805e-08,-2.8777191740658736e-10,2.0651546028815915e-09,True,guarded-log
heterogeneous-168,first-stage-float32,52,8.000000052775308,0.40000000024900884,-0.6810000015416511,5.277530767955341e-08,2.490088135687074e-10,-1.541651029057789e-09,True,guarded-log
heterogeneous-168,first-stage-float32,53,6.000000021351478,0.5000000000693015,-0.20700000000824786,2.1351477919040462e-08,6.930145346473182e-11,-8.247874605515904e-12,True,guarded-log
heterogeneous-168,first-stage-float32,54,5.999999976749823,0.4999999995333636,-0.22299999906469964,-2.3250176894862307e-08,-4.666363961902675e-10,9.353003649348324e-10,True,guarded-log
heterogeneous-168,first-stage-float32,55,6.000000047661402,0.5000000015509773,0.692999998498982,4.766140193623869e-08,1.5509773465538501e-09,-1.5010179765795328e-09,True,guarded-log
heterogeneous-168,first-stage-float32,56,8.000000000154301,0.40000000030369154,-0.7720000000327737,1.5430146049766336e-10,3.0369151637898995e-10,-3.277367266463216e-11,True,guarded-log
heterogeneous-168,first-stage-float32,57,7.999999989273937,0.3999999992594123,-0.7639999992522627,-1.072606270469123e-08,-7.405877022748086e-10,7.477373165087897e-10,True,guarded-log
heterogeneous-168,first-stage-float32,58,6.999999988475634,0.45000000112099636,-0.5850000013943304,-1.15243663501019e-08,1.120996351300363e-09,-1.3943304288943636e-09,True,guarded-log
heterogeneous-168,first-stage-float32,59,6.0000000200578345,0.5000000015988698,0.23799999877926814,2.0057834504427774e-08,1.5988698143232227e-09,-1.220731848938783e-09,True,guarded-log
